timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:21:17.136, 95 %, 28241 MiB, 390.80 W, 57
2026/09/06 16:21:17.386, 95 %, 28241 MiB, 390.80 W, 57
2026/09/06 16:21:17.636, 95 %, 28241 MiB, 390.91 W, 57
2026/09/06 16:21:17.886, 95 %, 28241 MiB, 390.91 W, 57
2026/09/06 16:21:18.136, 95 %, 28241 MiB, 390.78 W, 57
2026/09/06 16:21:18.387, 95 %, 28241 MiB, 390.78 W, 57
2026/09/06 16:21:18.637, 95 %, 28241 MiB, 391.27 W, 57
2026/09/06 16:21:18.887, 95 %, 28241 MiB, 391.27 W, 57
2026/09/06 16:21:19.137, 95 %, 28241 MiB, 443.04 W, 64
2026/09/06 16:21:19.388, 95 %, 28241 MiB, 443.04 W, 64
2026/09/06 16:21:19.639, 94 %, 28241 MiB, 510.09 W, 59
2026/09/06 16:21:19.889, 94 %, 28241 MiB, 510.09 W, 59
2026/09/06 16:21:20.139, 94 %, 28241 MiB, 476.99 W, 58
2026/09/06 16:21:20.390, 94 %, 28241 MiB, 476.99 W, 58
2026/09/06 16:21:20.640, 94 %, 28241 MiB, 390.41 W, 58
2026/09/06 16:21:20.890, 94 %, 28241 MiB, 390.41 W, 58
2026/09/06 16:21:21.140, 94 %, 28241 MiB, 390.99 W, 58
2026/09/06 16:21:21.391, 94 %, 28241 MiB, 390.99 W, 58
2026/09/06 16:21:21.641, 94 %, 28241 MiB, 392.11 W, 58
2026/09/06 16:21:21.891, 94 %, 28241 MiB, 392.11 W, 58
2026/09/06 16:21:22.141, 94 %, 28241 MiB, 392.03 W, 58
2026/09/06 16:21:22.391, 94 %, 28241 MiB, 392.03 W, 58
2026/09/06 16:21:22.642, 94 %, 28241 MiB, 392.27 W, 58
2026/09/06 16:21:22.892, 94 %, 28241 MiB, 392.27 W, 58
2026/09/06 16:21:23.142, 94 %, 28241 MiB, 393.01 W, 58
2026/09/06 16:21:23.392, 94 %, 28241 MiB, 393.01 W, 58
2026/09/06 16:21:23.643, 94 %, 28241 MiB, 393.30 W, 58
2026/09/06 16:21:23.893, 94 %, 28241 MiB, 393.30 W, 58
2026/09/06 16:21:24.143, 94 %, 28241 MiB, 393.12 W, 58
2026/09/06 16:21:24.393, 94 %, 28241 MiB, 393.12 W, 58
2026/09/06 16:21:24.644, 94 %, 28241 MiB, 392.89 W, 58
2026/09/06 16:21:24.894, 94 %, 28241 MiB, 392.89 W, 58
2026/09/06 16:21:25.144, 94 %, 28241 MiB, 392.89 W, 58
2026/09/06 16:21:25.394, 94 %, 28241 MiB, 392.89 W, 58
2026/09/06 16:21:25.645, 94 %, 28241 MiB, 393.15 W, 58
2026/09/06 16:21:25.895, 94 %, 28241 MiB, 393.15 W, 58
2026/09/06 16:21:26.145, 94 %, 28241 MiB, 393.34 W, 59
2026/09/06 16:21:26.395, 94 %, 28241 MiB, 393.34 W, 59
2026/09/06 16:21:26.646, 94 %, 28241 MiB, 393.50 W, 57
2026/09/06 16:21:26.896, 94 %, 28241 MiB, 393.50 W, 57
2026/09/06 16:21:27.146, 94 %, 28241 MiB, 469.66 W, 67
2026/09/06 16:21:27.396, 94 %, 28241 MiB, 469.66 W, 67
2026/09/06 16:21:27.646, 94 %, 28241 MiB, 524.10 W, 60
2026/09/06 16:21:27.897, 94 %, 28241 MiB, 524.10 W, 60
2026/09/06 16:21:28.147, 94 %, 28241 MiB, 459.38 W, 60
