timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:08:43.676, 95 %, 28131 MiB, 376.18 W, 59
2026/09/06 16:08:43.927, 95 %, 28131 MiB, 376.59 W, 59
2026/09/06 16:08:44.177, 95 %, 28131 MiB, 376.59 W, 59
2026/09/06 16:08:44.427, 96 %, 28131 MiB, 376.56 W, 59
2026/09/06 16:08:44.677, 96 %, 28131 MiB, 376.56 W, 59
2026/09/06 16:08:44.928, 96 %, 28131 MiB, 369.38 W, 58
2026/09/06 16:08:45.178, 96 %, 28131 MiB, 369.38 W, 58
2026/09/06 16:08:45.428, 99 %, 28131 MiB, 478.11 W, 68
2026/09/06 16:08:45.678, 99 %, 28131 MiB, 478.11 W, 68
2026/09/06 16:08:45.929, 99 %, 28131 MiB, 528.02 W, 61
2026/09/06 16:08:46.179, 99 %, 28131 MiB, 528.02 W, 61
2026/09/06 16:08:46.429, 95 %, 28131 MiB, 433.71 W, 60
2026/09/06 16:08:46.679, 95 %, 28131 MiB, 433.71 W, 60
2026/09/06 16:08:46.929, 95 %, 28131 MiB, 377.16 W, 60
2026/09/06 16:08:47.180, 95 %, 28131 MiB, 377.16 W, 60
2026/09/06 16:08:47.430, 95 %, 28131 MiB, 377.05 W, 60
2026/09/06 16:08:47.680, 95 %, 28131 MiB, 377.05 W, 60
2026/09/06 16:08:47.930, 95 %, 28131 MiB, 377.09 W, 60
2026/09/06 16:08:48.181, 95 %, 28131 MiB, 377.09 W, 60
2026/09/06 16:08:48.431, 95 %, 28131 MiB, 376.96 W, 60
2026/09/06 16:08:48.681, 95 %, 28131 MiB, 376.96 W, 60
2026/09/06 16:08:48.931, 95 %, 28131 MiB, 377.18 W, 60
2026/09/06 16:08:49.181, 95 %, 28131 MiB, 377.18 W, 60
2026/09/06 16:08:49.432, 95 %, 28131 MiB, 377.20 W, 60
2026/09/06 16:08:49.682, 95 %, 28131 MiB, 377.20 W, 60
2026/09/06 16:08:49.932, 95 %, 28131 MiB, 377.33 W, 60
2026/09/06 16:08:50.182, 95 %, 28131 MiB, 377.33 W, 60
2026/09/06 16:08:50.433, 95 %, 28131 MiB, 377.68 W, 60
2026/09/06 16:08:50.683, 95 %, 28131 MiB, 377.68 W, 60
2026/09/06 16:08:50.933, 95 %, 28131 MiB, 377.64 W, 60
2026/09/06 16:08:51.183, 95 %, 28131 MiB, 377.64 W, 60
2026/09/06 16:08:51.434, 95 %, 28131 MiB, 377.51 W, 60
2026/09/06 16:08:51.684, 95 %, 28131 MiB, 377.51 W, 60
2026/09/06 16:08:51.934, 95 %, 28131 MiB, 377.67 W, 60
2026/09/06 16:08:52.184, 95 %, 28131 MiB, 377.67 W, 60
2026/09/06 16:08:52.434, 95 %, 28131 MiB, 377.72 W, 60
2026/09/06 16:08:52.685, 95 %, 28131 MiB, 377.72 W, 60
2026/09/06 16:08:52.935, 95 %, 28131 MiB, 377.57 W, 60
2026/09/06 16:08:53.185, 95 %, 28131 MiB, 377.57 W, 60
2026/09/06 16:08:53.435, 95 %, 28131 MiB, 377.68 W, 60
2026/09/06 16:08:53.686, 95 %, 28131 MiB, 377.68 W, 60
2026/09/06 16:08:53.936, 95 %, 28131 MiB, 377.25 W, 61
2026/09/06 16:08:54.186, 95 %, 28131 MiB, 377.25 W, 61
2026/09/06 16:08:54.436, 96 %, 28131 MiB, 403.92 W, 68
2026/09/06 16:08:54.686, 96 %, 28131 MiB, 403.92 W, 68
2026/09/06 16:08:54.937, 96 %, 28131 MiB, 494.58 W, 69
2026/09/06 16:08:55.187, 96 %, 28131 MiB, 494.58 W, 69
2026/09/06 16:08:55.438, 95 %, 28131 MiB, 491.35 W, 62
2026/09/06 16:08:55.688, 95 %, 28131 MiB, 491.35 W, 62
2026/09/06 16:08:55.938, 95 %, 28131 MiB, 409.56 W, 61
2026/09/06 16:08:56.188, 95 %, 28131 MiB, 409.56 W, 61
2026/09/06 16:08:56.439, 95 %, 28131 MiB, 378.95 W, 61
2026/09/06 16:08:56.689, 95 %, 28131 MiB, 378.95 W, 61
2026/09/06 16:08:56.939, 95 %, 28131 MiB, 378.71 W, 61
2026/09/06 16:08:57.189, 95 %, 28131 MiB, 378.71 W, 61
2026/09/06 16:08:57.440, 95 %, 28131 MiB, 378.69 W, 61
2026/09/06 16:08:57.690, 95 %, 28131 MiB, 378.69 W, 61
2026/09/06 16:08:57.940, 95 %, 28131 MiB, 378.73 W, 61
2026/09/06 16:08:58.190, 95 %, 28131 MiB, 378.73 W, 61
2026/09/06 16:08:58.441, 95 %, 28131 MiB, 378.79 W, 61
2026/09/06 16:08:58.691, 95 %, 28131 MiB, 378.79 W, 61
2026/09/06 16:08:58.941, 95 %, 28131 MiB, 378.54 W, 61
2026/09/06 16:08:59.191, 95 %, 28131 MiB, 378.54 W, 61
2026/09/06 16:08:59.441, 95 %, 28131 MiB, 378.60 W, 61
2026/09/06 16:08:59.692, 95 %, 28131 MiB, 378.60 W, 61
2026/09/06 16:08:59.942, 95 %, 28131 MiB, 379.02 W, 61
2026/09/06 16:09:00.192, 95 %, 28131 MiB, 379.02 W, 61
2026/09/06 16:09:00.442, 95 %, 28131 MiB, 379.13 W, 61
2026/09/06 16:09:00.693, 95 %, 28131 MiB, 379.13 W, 61
2026/09/06 16:09:00.943, 95 %, 28131 MiB, 378.88 W, 61
2026/09/06 16:09:01.193, 95 %, 28131 MiB, 378.88 W, 61
2026/09/06 16:09:01.444, 95 %, 28131 MiB, 379.20 W, 62
2026/09/06 16:09:01.694, 95 %, 28131 MiB, 379.20 W, 62
2026/09/06 16:09:01.944, 95 %, 28131 MiB, 470.18 W, 70
2026/09/06 16:09:02.195, 95 %, 28131 MiB, 470.18 W, 70
2026/09/06 16:09:02.445, 96 %, 28131 MiB, 523.52 W, 63
2026/09/06 16:09:02.695, 96 %, 28131 MiB, 523.52 W, 63
2026/09/06 16:09:02.945, 96 %, 28131 MiB, 446.83 W, 62
2026/09/06 16:09:03.196, 96 %, 28131 MiB, 446.83 W, 62
2026/09/06 16:09:03.446, 95 %, 28131 MiB, 379.15 W, 62
2026/09/06 16:09:03.696, 95 %, 28131 MiB, 379.15 W, 62
2026/09/06 16:09:03.946, 95 %, 28131 MiB, 379.25 W, 62
2026/09/06 16:09:04.197, 95 %, 28131 MiB, 379.25 W, 62
2026/09/06 16:09:04.447, 94 %, 28131 MiB, 378.59 W, 62
2026/09/06 16:09:04.697, 94 %, 28131 MiB, 378.59 W, 62
2026/09/06 16:09:04.950, 94 %, 28131 MiB, 378.29 W, 62
2026/09/06 16:09:05.200, 94 %, 28131 MiB, 378.29 W, 62
2026/09/06 16:09:05.451, 95 %, 28131 MiB, 378.06 W, 62
2026/09/06 16:09:05.703, 95 %, 28131 MiB, 378.06 W, 62
2026/09/06 16:09:05.953, 95 %, 28131 MiB, 378.63 W, 62
2026/09/06 16:09:06.203, 95 %, 28131 MiB, 378.63 W, 62
2026/09/06 16:09:06.453, 95 %, 28131 MiB, 379.63 W, 62
2026/09/06 16:09:06.704, 95 %, 28131 MiB, 379.63 W, 62
2026/09/06 16:09:06.954, 95 %, 28131 MiB, 377.97 W, 62
2026/09/06 16:09:07.204, 95 %, 28131 MiB, 377.97 W, 62
2026/09/06 16:09:07.455, 95 %, 28131 MiB, 377.92 W, 62
2026/09/06 16:09:07.705, 95 %, 28131 MiB, 377.92 W, 62
2026/09/06 16:09:07.955, 95 %, 28131 MiB, 379.77 W, 63
2026/09/06 16:09:08.205, 95 %, 28131 MiB, 379.77 W, 63
2026/09/06 16:09:08.455, 95 %, 28131 MiB, 379.74 W, 63
2026/09/06 16:09:08.706, 95 %, 28131 MiB, 379.74 W, 63
2026/09/06 16:09:08.956, 95 %, 28131 MiB, 465.38 W, 71
2026/09/06 16:09:09.206, 95 %, 28131 MiB, 465.38 W, 71
2026/09/06 16:09:09.456, 95 %, 28131 MiB, 522.73 W, 64
2026/09/06 16:09:09.706, 95 %, 28131 MiB, 522.73 W, 64
2026/09/06 16:09:09.957, 95 %, 28131 MiB, 449.60 W, 63
2026/09/06 16:09:10.207, 95 %, 28131 MiB, 449.60 W, 63
2026/09/06 16:09:10.457, 95 %, 28131 MiB, 380.44 W, 63
2026/09/06 16:09:10.707, 95 %, 28131 MiB, 380.44 W, 63
2026/09/06 16:09:10.958, 95 %, 28131 MiB, 380.24 W, 63
2026/09/06 16:09:11.208, 95 %, 28131 MiB, 380.24 W, 63
2026/09/06 16:09:11.458, 95 %, 28131 MiB, 380.42 W, 63
2026/09/06 16:09:11.708, 95 %, 28131 MiB, 380.42 W, 63
2026/09/06 16:09:11.959, 95 %, 28131 MiB, 380.99 W, 63
2026/09/06 16:09:12.209, 95 %, 28131 MiB, 380.99 W, 63
2026/09/06 16:09:12.459, 95 %, 28131 MiB, 380.88 W, 63
2026/09/06 16:09:12.709, 95 %, 28131 MiB, 380.88 W, 63
2026/09/06 16:09:12.960, 95 %, 28131 MiB, 380.70 W, 63
2026/09/06 16:09:13.210, 95 %, 28131 MiB, 380.70 W, 63
2026/09/06 16:09:13.460, 95 %, 28131 MiB, 380.80 W, 63
2026/09/06 16:09:13.710, 95 %, 28131 MiB, 380.80 W, 63
2026/09/06 16:09:13.961, 95 %, 28131 MiB, 380.79 W, 63
2026/09/06 16:09:14.211, 95 %, 28131 MiB, 380.79 W, 63
2026/09/06 16:09:14.461, 95 %, 28131 MiB, 381.01 W, 63
2026/09/06 16:09:14.711, 95 %, 28131 MiB, 381.01 W, 63
2026/09/06 16:09:14.962, 95 %, 28131 MiB, 381.15 W, 63
2026/09/06 16:09:15.212, 95 %, 28131 MiB, 381.15 W, 63
2026/09/06 16:09:15.462, 95 %, 28131 MiB, 381.14 W, 63
2026/09/06 16:09:15.712, 95 %, 28131 MiB, 381.14 W, 63
2026/09/06 16:09:15.963, 95 %, 28131 MiB, 380.41 W, 63
2026/09/06 16:09:16.213, 95 %, 28131 MiB, 380.41 W, 63
2026/09/06 16:09:16.463, 95 %, 28131 MiB, 379.85 W, 63
2026/09/06 16:09:16.714, 95 %, 28131 MiB, 379.85 W, 63
2026/09/06 16:09:16.964, 95 %, 28131 MiB, 404.17 W, 71
2026/09/06 16:09:17.214, 95 %, 28131 MiB, 404.17 W, 71
2026/09/06 16:09:17.464, 99 %, 28131 MiB, 493.57 W, 72
2026/09/06 16:09:17.715, 99 %, 28131 MiB, 493.57 W, 72
2026/09/06 16:09:17.965, 99 %, 28131 MiB, 510.89 W, 64
2026/09/06 16:09:18.215, 99 %, 28131 MiB, 510.89 W, 64
2026/09/06 16:09:18.465, 95 %, 28131 MiB, 399.85 W, 64
2026/09/06 16:09:18.715, 95 %, 28131 MiB, 399.85 W, 64
2026/09/06 16:09:18.966, 95 %, 28131 MiB, 381.68 W, 64
2026/09/06 16:09:19.216, 95 %, 28131 MiB, 381.68 W, 64
2026/09/06 16:09:19.466, 96 %, 28131 MiB, 381.33 W, 64
2026/09/06 16:09:19.716, 96 %, 28131 MiB, 381.33 W, 64
2026/09/06 16:09:19.967, 96 %, 28131 MiB, 381.36 W, 64
2026/09/06 16:09:20.217, 96 %, 28131 MiB, 381.36 W, 64
2026/09/06 16:09:20.467, 95 %, 28131 MiB, 381.46 W, 64
2026/09/06 16:09:20.717, 95 %, 28131 MiB, 381.46 W, 64
2026/09/06 16:09:20.967, 95 %, 28131 MiB, 381.38 W, 64
2026/09/06 16:09:21.218, 95 %, 28131 MiB, 381.38 W, 64
2026/09/06 16:09:21.470, 95 %, 28131 MiB, 381.34 W, 64
2026/09/06 16:09:21.720, 95 %, 28131 MiB, 381.34 W, 64
2026/09/06 16:09:21.970, 95 %, 28131 MiB, 381.51 W, 64
2026/09/06 16:09:22.220, 95 %, 28131 MiB, 381.51 W, 64
2026/09/06 16:09:22.470, 95 %, 28131 MiB, 381.63 W, 64
2026/09/06 16:09:22.721, 95 %, 28131 MiB, 381.63 W, 64
2026/09/06 16:09:22.971, 95 %, 28131 MiB, 381.87 W, 64
2026/09/06 16:09:23.222, 95 %, 28131 MiB, 381.87 W, 64
2026/09/06 16:09:23.472, 95 %, 28131 MiB, 381.81 W, 64
2026/09/06 16:09:23.722, 95 %, 28131 MiB, 381.81 W, 64
2026/09/06 16:09:23.973, 95 %, 28131 MiB, 381.50 W, 64
2026/09/06 16:09:24.223, 95 %, 28131 MiB, 381.50 W, 64
2026/09/06 16:09:24.473, 95 %, 28131 MiB, 381.72 W, 64
2026/09/06 16:09:24.724, 95 %, 28131 MiB, 381.72 W, 64
2026/09/06 16:09:24.974, 95 %, 28131 MiB, 363.39 W, 61
2026/09/06 16:09:25.224, 95 %, 28131 MiB, 363.39 W, 61
2026/09/06 16:09:25.475, 0 %, 28131 MiB, 237.39 W, 58
2026/09/06 16:09:25.725, 0 %, 28131 MiB, 237.39 W, 58
2026/09/06 16:09:25.975, 0 %, 28131 MiB, 103.53 W, 58
2026/09/06 16:09:26.225, 0 %, 28131 MiB, 103.53 W, 58
2026/09/06 16:09:26.476, 0 %, 28131 MiB, 102.09 W, 57
2026/09/06 16:09:26.726, 0 %, 28131 MiB, 102.09 W, 57
2026/09/06 16:09:26.976, 0 %, 28131 MiB, 97.09 W, 56
2026/09/06 16:09:27.226, 0 %, 28131 MiB, 97.09 W, 56
2026/09/06 16:09:27.477, 0 %, 28131 MiB, 85.87 W, 56
2026/09/06 16:09:27.727, 0 %, 28131 MiB, 85.87 W, 56
2026/09/06 16:09:27.977, 0 %, 28131 MiB, 76.10 W, 56
